Date,Price
25-Nov-14,1.2475
26-Nov-14,1.2506
27-Nov-14,1.2467
28-Nov-14,1.2452
1-Dec-14,1.247
2-Dec-14,1.2383
3-Dec-14,1.2311
4-Dec-14,1.2379
5-Dec-14,1.2285
8-Dec-14,1.2317
9-Dec-14,1.2375
10-Dec-14,1.2448
11-Dec-14,1.2411
12-Dec-14,1.2462
15-Dec-14,1.2437
16-Dec-14,1.2511
17-Dec-14,1.2343
18-Dec-14,1.2286
19-Dec-14,1.2228
22-Dec-14,1.2231
23-Dec-14,1.2172
24-Dec-14,1.2195
25-Dec-14,1.2222
26-Dec-14,1.2176
29-Dec-14,1.2152
30-Dec-14,1.2157
31-Dec-14,1.2098
1-Jan-15,1.2104
2-Jan-15,1.2003
5-Jan-15,1.1934
6-Jan-15,1.1889
7-Jan-15,1.1839
8-Jan-15,1.1793
9-Jan-15,1.1841
12-Jan-15,1.1834
13-Jan-15,1.1772
14-Jan-15,1.1789
15-Jan-15,1.1631
16-Jan-15,1.157
19-Jan-15,1.1606
20-Jan-15,1.1551
21-Jan-15,1.161
22-Jan-15,1.1366
23-Jan-15,1.1208
26-Jan-15,1.1239
27-Jan-15,1.1381
28-Jan-15,1.1288
29-Jan-15,1.132
30-Jan-15,1.1288
2-Feb-15,1.1342
3-Feb-15,1.1481
4-Feb-15,1.1347
5-Feb-15,1.1477
6-Feb-15,1.1315
9-Feb-15,1.1324
10-Feb-15,1.1321
11-Feb-15,1.1334
12-Feb-15,1.1403
13-Feb-15,1.1385
16-Feb-15,1.1353
17-Feb-15,1.1412
18-Feb-15,1.1397
19-Feb-15,1.1366
20-Feb-15,1.1381
23-Feb-15,1.1332
24-Feb-15,1.1341
25-Feb-15,1.1362
26-Feb-15,1.1198
27-Feb-15,1.1195
2-Mar-15,1.1185
3-Mar-15,1.1176
4-Mar-15,1.1079
5-Mar-15,1.1031
6-Mar-15,1.0844
9-Mar-15,1.0852
10-Mar-15,1.0698
11-Mar-15,1.0547
12-Mar-15,1.0635
13-Mar-15,1.0495
16-Mar-15,1.0568
17-Mar-15,1.0598
18-Mar-15,1.0867
19-Mar-15,1.066
20-Mar-15,1.0822
23-Mar-15,1.0947
24-Mar-15,1.0926
25-Mar-15,1.0972
26-Mar-15,1.0884
27-Mar-15,1.0888
30-Mar-15,1.0834
31-Mar-15,1.0731
1-Apr-15,1.0764
2-Apr-15,1.0884
3-Apr-15,1.0978
6-Apr-15,1.0924
7-Apr-15,1.0816
8-Apr-15,1.0781
9-Apr-15,1.0659
10-Apr-15,1.0604
13-Apr-15,1.0568
14-Apr-15,1.0654
15-Apr-15,1.0686
16-Apr-15,1.0762
17-Apr-15,1.0807
20-Apr-15,1.0737
21-Apr-15,1.0736
22-Apr-15,1.0726
23-Apr-15,1.0827
24-Apr-15,1.0874
27-Apr-15,1.0888
28-Apr-15,1.0981
29-Apr-15,1.1132
30-Apr-15,1.1225
1-May-15,1.1202
4-May-15,1.1146
5-May-15,1.1186
6-May-15,1.1353
7-May-15,1.1267
8-May-15,1.1204
11-May-15,1.1155
12-May-15,1.1214
13-May-15,1.1357
14-May-15,1.141
15-May-15,1.1452
18-May-15,1.1315
19-May-15,1.1149
20-May-15,1.1093
21-May-15,1.1113
22-May-15,1.1018
25-May-15,1.0978
26-May-15,1.0873
27-May-15,1.0905
28-May-15,1.0949
29-May-15,1.0988
1-Jun-15,1.0928
2-Jun-15,1.1155
3-Jun-15,1.1275
4-Jun-15,1.1239
5-Jun-15,1.1113
8-Jun-15,1.1292
9-Jun-15,1.1284
10-Jun-15,1.1326
11-Jun-15,1.1258
12-Jun-15,1.1269
15-Jun-15,1.1284
16-Jun-15,1.1248
17-Jun-15,1.1337
18-Jun-15,1.136
19-Jun-15,1.1353
22-Jun-15,1.1341
23-Jun-15,1.117
24-Jun-15,1.1207
25-Jun-15,1.1204
26-Jun-15,1.1166
29-Jun-15,1.1236
30-Jun-15,1.1138
1-Jul-15,1.1054
2-Jul-15,1.1084
3-Jul-15,1.1114
6-Jul-15,1.1057
7-Jul-15,1.1012
8-Jul-15,1.1077
9-Jul-15,1.1038
10-Jul-15,1.1164
13-Jul-15,1.1004
14-Jul-15,1.1012
15-Jul-15,1.0949
16-Jul-15,1.0875
17-Jul-15,1.0829
20-Jul-15,1.0827
21-Jul-15,1.0937
22-Jul-15,1.0934
23-Jul-15,1.0983
24-Jul-15,1.0984
27-Jul-15,1.1094
28-Jul-15,1.1059
29-Jul-15,1.0986
30-Jul-15,1.0933
31-Jul-15,1.0988
3-Aug-15,1.0951
4-Aug-15,1.0882
5-Aug-15,1.0906
6-Aug-15,1.0925
7-Aug-15,1.0968
10-Aug-15,1.1019
11-Aug-15,1.104
12-Aug-15,1.1157
13-Aug-15,1.1149
14-Aug-15,1.1107
17-Aug-15,1.1081
18-Aug-15,1.1021
19-Aug-15,1.1119
20-Aug-15,1.1242
21-Aug-15,1.1389
24-Aug-15,1.162
25-Aug-15,1.1517
26-Aug-15,1.1315
27-Aug-15,1.1245
28-Aug-15,1.1179
31-Aug-15,1.1214
1-Sep-15,1.1319
2-Sep-15,1.1227
3-Sep-15,1.1124
4-Sep-15,1.1147
7-Sep-15,1.1168
8-Sep-15,1.12
9-Sep-15,1.1207
10-Sep-15,1.128
11-Sep-15,1.134
14-Sep-15,1.1321
15-Sep-15,1.1267
16-Sep-15,1.129
17-Sep-15,1.1437
18-Sep-15,1.1305
21-Sep-15,1.1189
22-Sep-15,1.112
23-Sep-15,1.1187
24-Sep-15,1.123
25-Sep-15,1.1195
28-Sep-15,1.1246
29-Sep-15,1.1249
30-Sep-15,1.1177
1-Oct-15,1.1195
2-Oct-15,1.1211
5-Oct-15,1.1185
6-Oct-15,1.1271
7-Oct-15,1.1235
8-Oct-15,1.1279
9-Oct-15,1.1358
12-Oct-15,1.1355
13-Oct-15,1.1379
14-Oct-15,1.1473
15-Oct-15,1.1383
16-Oct-15,1.1347
19-Oct-15,1.1327
20-Oct-15,1.1345
21-Oct-15,1.1339
22-Oct-15,1.1107
23-Oct-15,1.1018
26-Oct-15,1.1056
27-Oct-15,1.1048
28-Oct-15,1.092
29-Oct-15,1.0976
30-Oct-15,1.1006
2-Nov-15,1.1015
3-Nov-15,1.0968
4-Nov-15,1.0863
5-Nov-15,1.0884
6-Nov-15,1.0741
9-Nov-15,1.0752
10-Nov-15,1.0724
11-Nov-15,1.0744
12-Nov-15,1.0817
13-Nov-15,1.0779
16-Nov-15,1.0686
17-Nov-15,1.0644
18-Nov-15,1.0659
19-Nov-15,1.0734
20-Nov-15,1.0646
23-Nov-15,1.0636
24-Nov-15,1.0641
25-Nov-15,1.0627
26-Nov-15,1.061
27-Nov-15,1.0593
30-Nov-15,1.0564
1-Dec-15,1.0631
2-Dec-15,1.0615
3-Dec-15,1.0941
4-Dec-15,1.0886
7-Dec-15,1.0835
8-Dec-15,1.0894
9-Dec-15,1.1025
10-Dec-15,1.0941
11-Dec-15,1.0989
14-Dec-15,1.0992
15-Dec-15,1.0928
16-Dec-15,1.0913
17-Dec-15,1.0825
18-Dec-15,1.0868
21-Dec-15,1.0915
22-Dec-15,1.0955
23-Dec-15,1.0909
24-Dec-15,1.0972
25-Dec-15,1.0977
28-Dec-15,1.0968
29-Dec-15,1.0917
30-Dec-15,1.0932
31-Dec-15,1.0861
1-Jan-16,1.086
4-Jan-16,1.0831
5-Jan-16,1.0748
6-Jan-16,1.0781
7-Jan-16,1.0936
8-Jan-16,1.0932
11-Jan-16,1.086
12-Jan-16,1.0857
13-Jan-16,1.0877
14-Jan-16,1.0865
15-Jan-16,1.0917
18-Jan-16,1.0892
19-Jan-16,1.0909
20-Jan-16,1.0891
21-Jan-16,1.0874
22-Jan-16,1.0797
25-Jan-16,1.0849
26-Jan-16,1.0871
27-Jan-16,1.0893
28-Jan-16,1.0939
29-Jan-16,1.0837
1-Feb-16,1.0888
2-Feb-16,1.0919
3-Feb-16,1.1104
4-Feb-16,1.1208
5-Feb-16,1.1159
8-Feb-16,1.1198
9-Feb-16,1.1293
10-Feb-16,1.129
11-Feb-16,1.1324
12-Feb-16,1.126
15-Feb-16,1.1155
16-Feb-16,1.1144
17-Feb-16,1.1128
18-Feb-16,1.1107
19-Feb-16,1.1134
22-Feb-16,1.1029
23-Feb-16,1.102
24-Feb-16,1.1013
25-Feb-16,1.1023
26-Feb-16,1.0934
29-Feb-16,1.0873
1-Mar-16,1.0867
2-Mar-16,1.0868
3-Mar-16,1.0957
4-Mar-16,1.1004
7-Mar-16,1.1014
8-Mar-16,1.1011
9-Mar-16,1.0999
10-Mar-16,1.1177
11-Mar-16,1.1153
14-Mar-16,1.1106
15-Mar-16,1.1109
16-Mar-16,1.1225
17-Mar-16,1.1319
18-Mar-16,1.127
21-Mar-16,1.1241
22-Mar-16,1.1217
23-Mar-16,1.1184
24-Mar-16,1.1174
25-Mar-16,1.1166
28-Mar-16,1.1196
29-Mar-16,1.1291
30-Mar-16,1.1338
31-Mar-16,1.138
1-Apr-16,1.1387
4-Apr-16,1.1392
5-Apr-16,1.1384
6-Apr-16,1.1399
7-Apr-16,1.1377
8-Apr-16,1.1401
11-Apr-16,1.1408
12-Apr-16,1.1386
13-Apr-16,1.1274
14-Apr-16,1.1268
15-Apr-16,1.1283
18-Apr-16,1.1314
19-Apr-16,1.1358
20-Apr-16,1.1297
21-Apr-16,1.1288
22-Apr-16,1.1234
25-Apr-16,1.1266
26-Apr-16,1.1299
27-Apr-16,1.1321
28-Apr-16,1.1353
29-Apr-16,1.1456
2-May-16,1.1532
3-May-16,1.1497
4-May-16,1.1487
5-May-16,1.1405
6-May-16,1.1405
9-May-16,1.1383
10-May-16,1.1372
11-May-16,1.1427
12-May-16,1.1377
13-May-16,1.1308
16-May-16,1.132
17-May-16,1.1314
18-May-16,1.1217
19-May-16,1.1203
20-May-16,1.1224
23-May-16,1.1219
24-May-16,1.1141
25-May-16,1.1155
26-May-16,1.1194
27-May-16,1.1115
30-May-16,1.1146
31-May-16,1.1132
1-Jun-16,1.1188
2-Jun-16,1.1151
3-Jun-16,1.1367
6-Jun-16,1.1355
7-Jun-16,1.1358
8-Jun-16,1.1394
9-Jun-16,1.1316
10-Jun-16,1.1251
13-Jun-16,1.1292
14-Jun-16,1.1208
15-Jun-16,1.1259
16-Jun-16,1.1226
17-Jun-16,1.1277
20-Jun-16,1.1314
21-Jun-16,1.1242
22-Jun-16,1.1297
23-Jun-16,1.1388
24-Jun-16,1.1117
27-Jun-16,1.1026
28-Jun-16,1.1066
29-Jun-16,1.1125
30-Jun-16,1.1105
1-Jul-16,1.1136
4-Jul-16,1.1156
5-Jul-16,1.1076
6-Jul-16,1.1099
7-Jul-16,1.1063
8-Jul-16,1.1055
11-Jul-16,1.1058
12-Jul-16,1.1059
13-Jul-16,1.109
14-Jul-16,1.112
15-Jul-16,1.1036
18-Jul-16,1.1074
19-Jul-16,1.1022
20-Jul-16,1.1015
21-Jul-16,1.1025
22-Jul-16,1.0976
25-Jul-16,1.0994
26-Jul-16,1.0987
27-Jul-16,1.1058
28-Jul-16,1.1076
29-Jul-16,1.1174
1-Aug-16,1.1162
2-Aug-16,1.1227
3-Aug-16,1.1149
4-Aug-16,1.113
5-Aug-16,1.1085
8-Aug-16,1.1093
9-Aug-16,1.1119
10-Aug-16,1.1177
11-Aug-16,1.1137
12-Aug-16,1.1161
15-Aug-16,1.1184
16-Aug-16,1.1278
17-Aug-16,1.1288
18-Aug-16,1.1354
19-Aug-16,1.1326
22-Aug-16,1.1319
23-Aug-16,1.1306
24-Aug-16,1.1263
25-Aug-16,1.1283
26-Aug-16,1.1198
29-Aug-16,1.1189
30-Aug-16,1.1143
31-Aug-16,1.1158
1-Sep-16,1.1198
2-Sep-16,1.1156
5-Sep-16,1.1147
6-Sep-16,1.1256
7-Sep-16,1.1239
8-Sep-16,1.1261
9-Sep-16,1.1233
12-Sep-16,1.1234
13-Sep-16,1.122
14-Sep-16,1.125
15-Sep-16,1.1244
16-Sep-16,1.1155
19-Sep-16,1.1174
20-Sep-16,1.1155
21-Sep-16,1.1189
22-Sep-16,1.1207
23-Sep-16,1.1226
26-Sep-16,1.1254
27-Sep-16,1.1215
28-Sep-16,1.1216
29-Sep-16,1.1223
30-Sep-16,1.1241
3-Oct-16,1.1211
4-Oct-16,1.1204
5-Oct-16,1.1205
6-Oct-16,1.1151
7-Oct-16,1.1201
10-Oct-16,1.1138
11-Oct-16,1.1054
12-Oct-16,1.1008
13-Oct-16,1.1057
14-Oct-16,1.0971
17-Oct-16,1.0999
18-Oct-16,1.098
19-Oct-16,1.0974
20-Oct-16,1.093
21-Oct-16,1.0884
24-Oct-16,1.0883
25-Oct-16,1.0888
26-Oct-16,1.0909
27-Oct-16,1.0897
28-Oct-16,1.0987
31-Oct-16,1.0981
1-Nov-16,1.1056
2-Nov-16,1.1097
3-Nov-16,1.1105
4-Nov-16,1.1138
7-Nov-16,1.104
8-Nov-16,1.1026
9-Nov-16,1.091
10-Nov-16,1.0893
11-Nov-16,1.0856
14-Nov-16,1.0737
15-Nov-16,1.0721
16-Nov-16,1.069
17-Nov-16,1.0626
18-Nov-16,1.0588
21-Nov-16,1.063
22-Nov-16,1.0626
23-Nov-16,1.0559
24-Nov-16,1.0554
25-Nov-16,1.0587
28-Nov-16,1.0615
29-Nov-16,1.065
30-Nov-16,1.0588
1-Dec-16,1.0662
2-Dec-16,1.0673
5-Dec-16,1.0764
6-Dec-16,1.0719
7-Dec-16,1.0753
8-Dec-16,1.0615
9-Dec-16,1.0562
12-Dec-16,1.0635
13-Dec-16,1.0627
14-Dec-16,1.0536
15-Dec-16,1.0414
16-Dec-16,1.0451
19-Dec-16,1.0402
20-Dec-16,1.0387
21-Dec-16,1.0425
22-Dec-16,1.0437
23-Dec-16,1.0456
26-Dec-16,1.0456
27-Dec-16,1.0457
28-Dec-16,1.0412
29-Dec-16,1.0492
30-Dec-16,1.0516
2-Jan-17,1.0459
3-Jan-17,1.0406
4-Jan-17,1.0488
5-Jan-17,1.0607
6-Jan-17,1.0533
9-Jan-17,1.0574
10-Jan-17,1.0554
11-Jan-17,1.0582
12-Jan-17,1.0613
13-Jan-17,1.0644
16-Jan-17,1.0603
17-Jan-17,1.0714
18-Jan-17,1.0631
19-Jan-17,1.0664
20-Jan-17,1.0703
23-Jan-17,1.0765
24-Jan-17,1.0731
25-Jan-17,1.0748
26-Jan-17,1.0682
27-Jan-17,1.0699
30-Jan-17,1.0695
31-Jan-17,1.0798
1-Feb-17,1.0769
2-Feb-17,1.0758
3-Feb-17,1.0784
6-Feb-17,1.075
7-Feb-17,1.0681
8-Feb-17,1.0698
9-Feb-17,1.0656
10-Feb-17,1.0641
13-Feb-17,1.0598
14-Feb-17,1.0577
15-Feb-17,1.0601
16-Feb-17,1.0674
17-Feb-17,1.0614
20-Feb-17,1.0614
21-Feb-17,1.0537
22-Feb-17,1.0556
23-Feb-17,1.0581
24-Feb-17,1.0563
27-Feb-17,1.0588
28-Feb-17,1.0577
1-Mar-17,1.0548
2-Mar-17,1.0507
3-Mar-17,1.0623
6-Mar-17,1.0581
7-Mar-17,1.0566
8-Mar-17,1.0541
9-Mar-17,1.0577
10-Mar-17,1.0672
13-Mar-17,1.0654
14-Mar-17,1.0604
15-Mar-17,1.0735
16-Mar-17,1.0766
17-Mar-17,1.0738
20-Mar-17,1.0739
21-Mar-17,1.0811
22-Mar-17,1.0797
23-Mar-17,1.0783
24-Mar-17,1.0799
27-Mar-17,1.0865
28-Mar-17,1.0813
29-Mar-17,1.0767
30-Mar-17,1.0675
31-Mar-17,1.0652
3-Apr-17,1.0671
4-Apr-17,1.0674
5-Apr-17,1.0663
6-Apr-17,1.0644
7-Apr-17,1.059
10-Apr-17,1.0596
11-Apr-17,1.0602
12-Apr-17,1.0666
13-Apr-17,1.0614
14-Apr-17,1.0612
17-Apr-17,1.0643
18-Apr-17,1.0734
19-Apr-17,1.0711
20-Apr-17,1.0717
21-Apr-17,1.0728
24-Apr-17,1.0868
25-Apr-17,1.0926
26-Apr-17,1.0903
27-Apr-17,1.0873
28-Apr-17,1.0897
1-May-17,1.0899
2-May-17,1.093
3-May-17,1.0885
4-May-17,1.0984
5-May-17,1.0998
8-May-17,1.0924
9-May-17,1.0874
10-May-17,1.0868
11-May-17,1.0861
12-May-17,1.0931
15-May-17,1.0975
16-May-17,1.1082
17-May-17,1.1159
18-May-17,1.1103
19-May-17,1.1207
22-May-17,1.1238
23-May-17,1.1183
24-May-17,1.1219
25-May-17,1.1211
26-May-17,1.1183
29-May-17,1.1165
30-May-17,1.1185
31-May-17,1.1243
1-Jun-17,1.1213
2-Jun-17,1.1282
5-Jun-17,1.1255
6-Jun-17,1.1278
7-Jun-17,1.1257
8-Jun-17,1.1214
9-Jun-17,1.1196
12-Jun-17,1.1203
13-Jun-17,1.1216
14-Jun-17,1.1218
15-Jun-17,1.1145
16-Jun-17,1.1198
19-Jun-17,1.1148
20-Jun-17,1.1135
21-Jun-17,1.1168
22-Jun-17,1.1153
23-Jun-17,1.1194
26-Jun-17,1.1182
27-Jun-17,1.1339
28-Jun-17,1.1378
29-Jun-17,1.1441
30-Jun-17,1.1426
3-Jul-17,1.1364
4-Jul-17,1.1345
5-Jul-17,1.1353
6-Jul-17,1.1423
7-Jul-17,1.1401
10-Jul-17,1.14
11-Jul-17,1.1467
12-Jul-17,1.1412
13-Jul-17,1.1399
14-Jul-17,1.1469
17-Jul-17,1.1479
18-Jul-17,1.1555
19-Jul-17,1.1516
20-Jul-17,1.1631
21-Jul-17,1.1663
24-Jul-17,1.1642
25-Jul-17,1.1652
26-Jul-17,1.1734
27-Jul-17,1.1677
28-Jul-17,1.1752
31-Jul-17,1.1842
1-Aug-17,1.1802
2-Aug-17,1.1856
3-Aug-17,1.187
4-Aug-17,1.1772
7-Aug-17,1.1796
8-Aug-17,1.175
9-Aug-17,1.1759
10-Aug-17,1.1772
11-Aug-17,1.1821
14-Aug-17,1.178
15-Aug-17,1.1735
16-Aug-17,1.177
17-Aug-17,1.1724
18-Aug-17,1.1762
21-Aug-17,1.1816
22-Aug-17,1.1762
23-Aug-17,1.1807
24-Aug-17,1.1799
25-Aug-17,1.1926
28-Aug-17,1.1979
29-Aug-17,1.1972
30-Aug-17,1.1883
31-Aug-17,1.191
1-Sep-17,1.1859
4-Sep-17,1.1896
5-Sep-17,1.1914
6-Sep-17,1.1917
7-Sep-17,1.2023
8-Sep-17,1.2035
11-Sep-17,1.1953
12-Sep-17,1.1967
13-Sep-17,1.1886
14-Sep-17,1.1919
15-Sep-17,1.1943
18-Sep-17,1.1954
19-Sep-17,1.1994
20-Sep-17,1.1893
21-Sep-17,1.1941
22-Sep-17,1.1954
25-Sep-17,1.1848
26-Sep-17,1.1793
27-Sep-17,1.1744
28-Sep-17,1.1786
29-Sep-17,1.1814
2-Oct-17,1.1732
3-Oct-17,1.1744
4-Oct-17,1.176
5-Oct-17,1.1711
6-Oct-17,1.1734
9-Oct-17,1.1741
10-Oct-17,1.1806
11-Oct-17,1.1859
12-Oct-17,1.183
13-Oct-17,1.1823
16-Oct-17,1.1797
17-Oct-17,1.1766
18-Oct-17,1.1787
19-Oct-17,1.1852
20-Oct-17,1.1785
23-Oct-17,1.1749
24-Oct-17,1.1761
25-Oct-17,1.1813
26-Oct-17,1.165
27-Oct-17,1.161
30-Oct-17,1.1651
31-Oct-17,1.1646
1-Nov-17,1.1619
2-Nov-17,1.1658
3-Nov-17,1.1609
6-Nov-17,1.161
7-Nov-17,1.1586
8-Nov-17,1.1595
9-Nov-17,1.1642
10-Nov-17,1.1665
13-Nov-17,1.1667
14-Nov-17,1.1798
15-Nov-17,1.1792
16-Nov-17,1.177
17-Nov-17,1.1795
20-Nov-17,1.1732
21-Nov-17,1.1738
22-Nov-17,1.1822
23-Nov-17,1.1851
24-Nov-17,1.193
27-Nov-17,1.1898
28-Nov-17,1.1841
29-Nov-17,1.1847
30-Nov-17,1.1904
1-Dec-17,1.1891
4-Dec-17,1.1866
5-Dec-17,1.1826
6-Dec-17,1.1796
7-Dec-17,1.1773
8-Dec-17,1.1764
11-Dec-17,1.1768
12-Dec-17,1.1742
13-Dec-17,1.1826
14-Dec-17,1.1778
15-Dec-17,1.1754
18-Dec-17,1.1782
19-Dec-17,1.184
20-Dec-17,1.1871
21-Dec-17,1.1873
22-Dec-17,1.1859
25-Dec-17,1.1869
26-Dec-17,1.1859
27-Dec-17,1.1888
28-Dec-17,1.1943
29-Dec-17,1.1998
1-Jan-18,1.201
2-Jan-18,1.2059
3-Jan-18,1.2014
4-Jan-18,1.2068
5-Jan-18,1.203
8-Jan-18,1.1967
9-Jan-18,1.1937
10-Jan-18,1.1947
11-Jan-18,1.2032
12-Jan-18,1.2187
15-Jan-18,1.2263
16-Jan-18,1.2261
17-Jan-18,1.2186
18-Jan-18,1.2239
19-Jan-18,1.2222
22-Jan-18,1.2262
23-Jan-18,1.2299
24-Jan-18,1.2408
25-Jan-18,1.2396
26-Jan-18,1.2421
29-Jan-18,1.2383
30-Jan-18,1.2402
31-Jan-18,1.2421
1-Feb-18,1.251
2-Feb-18,1.2462
5-Feb-18,1.2368
6-Feb-18,1.2377
7-Feb-18,1.2264
8-Feb-18,1.2247
9-Feb-18,1.2235
12-Feb-18,1.2292
13-Feb-18,1.2352
14-Feb-18,1.245
15-Feb-18,1.2506
16-Feb-18,1.2406
19-Feb-18,1.2408
20-Feb-18,1.2338
21-Feb-18,1.2284
22-Feb-18,1.2331
23-Feb-18,1.2293
26-Feb-18,1.2318
27-Feb-18,1.2232
28-Feb-18,1.2194
1-Mar-18,1.2268
2-Mar-18,1.2317
5-Mar-18,1.2336
6-Mar-18,1.2404
7-Mar-18,1.2413
8-Mar-18,1.2312
9-Mar-18,1.2307
12-Mar-18,1.2334
13-Mar-18,1.239
14-Mar-18,1.2367
15-Mar-18,1.2305
16-Mar-18,1.2289
19-Mar-18,1.2335
20-Mar-18,1.2242
21-Mar-18,1.2338
22-Mar-18,1.2302
23-Mar-18,1.2353
26-Mar-18,1.2443
27-Mar-18,1.2403
28-Mar-18,1.2308
29-Mar-18,1.2302
30-Mar-18,1.2323
2-Apr-18,1.2302
3-Apr-18,1.227
4-Apr-18,1.2278
5-Apr-18,1.224
6-Apr-18,1.2283
9-Apr-18,1.2321
10-Apr-18,1.2356
11-Apr-18,1.2367
12-Apr-18,1.2327
13-Apr-18,1.2331
16-Apr-18,1.238
17-Apr-18,1.237
18-Apr-18,1.2373
19-Apr-18,1.2346
20-Apr-18,1.2288
23-Apr-18,1.2209
24-Apr-18,1.2232
25-Apr-18,1.2161
26-Apr-18,1.2103
27-Apr-18,1.213
30-Apr-18,1.2079
1-May-18,1.1993
2-May-18,1.1951
3-May-18,1.1988
4-May-18,1.196
7-May-18,1.1922
8-May-18,1.1864
9-May-18,1.185
10-May-18,1.1915
11-May-18,1.1944
14-May-18,1.1927
15-May-18,1.1838
16-May-18,1.1807
17-May-18,1.1795
18-May-18,1.1778
21-May-18,1.1791
22-May-18,1.1779
23-May-18,1.1697
24-May-18,1.172
25-May-18,1.1652
28-May-18,1.1623
29-May-18,1.154
30-May-18,1.1663
31-May-18,1.1692
1-Jun-18,1.1661
4-Jun-18,1.1699
5-Jun-18,1.1718
6-Jun-18,1.1773
7-Jun-18,1.1799
8-Jun-18,1.1768
11-Jun-18,1.1784
12-Jun-18,1.1745
13-Jun-18,1.1791
14-Jun-18,1.1569
15-Jun-18,1.1609
18-Jun-18,1.1623
19-Jun-18,1.159
20-Jun-18,1.1572
21-Jun-18,1.1603
22-Jun-18,1.1657
25-Jun-18,1.1704
26-Jun-18,1.1647
27-Jun-18,1.1554
28-Jun-18,1.1569
29-Jun-18,1.1685
2-Jul-18,1.1641
3-Jul-18,1.1657
4-Jul-18,1.1656
5-Jul-18,1.1691
6-Jul-18,1.1747
9-Jul-18,1.1751
10-Jul-18,1.1744
11-Jul-18,1.1674
12-Jul-18,1.1672
13-Jul-18,1.1685
16-Jul-18,1.171
17-Jul-18,1.1661
18-Jul-18,1.1639
19-Jul-18,1.1643
20-Jul-18,1.172
23-Jul-18,1.1692
24-Jul-18,1.1686
25-Jul-18,1.1728
26-Jul-18,1.1643
27-Jul-18,1.1658
30-Jul-18,1.1706
31-Jul-18,1.1691
1-Aug-18,1.166
2-Aug-18,1.1584
3-Aug-18,1.1567
6-Aug-18,1.1554
7-Aug-18,1.1599
8-Aug-18,1.1611
9-Aug-18,1.1527
10-Aug-18,1.1411
13-Aug-18,1.1409
14-Aug-18,1.1344
15-Aug-18,1.1345
16-Aug-18,1.1377
17-Aug-18,1.1439
20-Aug-18,1.1481
21-Aug-18,1.1571
22-Aug-18,1.1597
23-Aug-18,1.1539
24-Aug-18,1.1623
27-Aug-18,1.1678
28-Aug-18,1.1695
29-Aug-18,1.1708
30-Aug-18,1.1671
31-Aug-18,1.1601
3-Sep-18,1.1624
4-Sep-18,1.1582
5-Sep-18,1.1629
6-Sep-18,1.1622
7-Sep-18,1.1553
10-Sep-18,1.1594
11-Sep-18,1.1607
12-Sep-18,1.1626
13-Sep-18,1.169
14-Sep-18,1.163
17-Sep-18,1.1683
18-Sep-18,1.1667
19-Sep-18,1.1673
20-Sep-18,1.1777
21-Sep-18,1.175
24-Sep-18,1.1748
25-Sep-18,1.1772
26-Sep-18,1.174
27-Sep-18,1.1641
28-Sep-18,1.1609
1-Oct-18,1.1578
2-Oct-18,1.1548
3-Oct-18,1.1478
4-Oct-18,1.1515
5-Oct-18,1.1524
8-Oct-18,1.1492
9-Oct-18,1.149
10-Oct-18,1.152
11-Oct-18,1.1594
12-Oct-18,1.1563
15-Oct-18,1.1579
16-Oct-18,1.1575
17-Oct-18,1.1501
18-Oct-18,1.1453
19-Oct-18,1.1515
22-Oct-18,1.1465
23-Oct-18,1.1471
24-Oct-18,1.1392
25-Oct-18,1.1376
26-Oct-18,1.1403
29-Oct-18,1.1373
30-Oct-18,1.1344
31-Oct-18,1.1312
1-Nov-18,1.1409
2-Nov-18,1.1387
5-Nov-18,1.1407
6-Nov-18,1.1427
7-Nov-18,1.1426
8-Nov-18,1.1363
9-Nov-18,1.1336
12-Nov-18,1.1218
13-Nov-18,1.1291
14-Nov-18,1.131
15-Nov-18,1.1328
16-Nov-18,1.142
19-Nov-18,1.1453
20-Nov-18,1.1371
21-Nov-18,1.1385
22-Nov-18,1.1408
23-Nov-18,1.1341
26-Nov-18,1.1328
27-Nov-18,1.1288
28-Nov-18,1.1366
29-Nov-18,1.1393
30-Nov-18,1.1317
3-Dec-18,1.1354
4-Dec-18,1.1345
5-Dec-18,1.1344
6-Dec-18,1.1376
7-Dec-18,1.1378
10-Dec-18,1.1356
11-Dec-18,1.1316
12-Dec-18,1.1368
13-Dec-18,1.1363
14-Dec-18,1.1309
17-Dec-18,1.1347
18-Dec-18,1.1361
19-Dec-18,1.1377
20-Dec-18,1.1446
21-Dec-18,1.1369
24-Dec-18,1.14
25-Dec-18,1.1362
26-Dec-18,1.1353
27-Dec-18,1.143
28-Dec-18,1.1438
31-Dec-18,1.147
